name,hour,flow,Normalized Data,average_value
station1,2024/4/2 17:00,4,0.4,0.12690487504005432
station1,2024/4/2 18:00,1.916666667,0.191666667,0.12713660299777985
station1,2024/4/2 19:00,2,0.2,0.131857231259346
station1,2024/4/2 20:00,1,0.1,0.14163316786289215
station1,2024/4/2 21:00,1,0.1,0.12982989847660065
station1,2024/4/2 22:00,1,0.1,0.12264363467693329
station1,2024/4/2 23:00,1,0.1,0.1326567381620407
station1,2024/4/3 0:00,1,0.1,0.12854748964309692
station1,2024/4/3 1:00,1.272727273,0.127272727,0.12286510318517685
station1,2024/4/3 2:00,1.133333333,0.113333333,0.11478016525506973
station1,2024/4/3 3:00,1.142857143,0.114285714,0.12089654058218002
station1,2024/4/3 4:00,1,0.1,0.13477906584739685
station1,2024/4/3 5:00,1,0.1,0.14940226078033447
station1,2024/4/3 6:00,1.303571429,0.130357143,0.12100301682949066
station1,2024/4/3 7:00,2.352941176,0.235294118,0.1207384467124939
station1,2024/4/3 8:00,1,0.1,0.12114831060171127
station1,2024/4/3 9:00,1,0.1,0.15436477959156036
station1,2024/4/3 10:00,4,0.4,0.15009135007858276
station1,2024/4/3 11:00,1.929292929,0.192929293,0.1576656848192215
station1,2024/4/3 12:00,1,0.1,0.14886270463466644
station1,2024/4/3 13:00,2,0.2,0.1328834593296051
station1,2024/4/3 14:00,1,0.1,0.11352463066577911
station1,2024/4/3 15:00,1,0.1,0.1312490701675415
station1,2024/4/3 16:00,2,0.2,0.12483404576778412
station1,2024/4/3 17:00,2,0.2,0.14541883766651154
station1,2024/4/3 18:00,1,0.1,0.13069164752960205
station1,2024/4/3 19:00,3,0.3,0.13482820987701416
station1,2024/4/3 20:00,1,0.1,0.11483439058065414
station1,2024/4/3 21:00,4,0.4,0.1366376280784607
station1,2024/4/3 22:00,2,0.2,0.12505888938903809
station1,2024/4/3 23:00,1.56043956,0.156043956,0.12278731167316437
station1,2024/4/4 0:00,1.253012048,0.125301205,0.13233180344104767
station1,2024/4/4 1:00,1.272727273,0.127272727,0.12387039512395859
station1,2024/4/4 2:00,1.133333333,0.113333333,0.11323785781860352
station1,2024/4/4 3:00,1.142857143,0.114285714,0.11919994652271271
station1,2024/4/4 4:00,1,0.1,0.13291019201278687
station1,2024/4/4 5:00,1,0.1,0.14472979307174683
station1,2024/4/4 6:00,1.303571429,0.130357143,0.11985768377780914
station1,2024/4/4 7:00,1,0.1,0.14394530653953552
station1,2024/4/4 8:00,1.803738318,0.180373832,0.12074489891529083
station1,2024/4/4 9:00,5,0.5,0.12463681399822235
station1,2024/4/4 10:00,3,0.3,0.1423175036907196
station1,2024/4/4 11:00,1.929292929,0.192929293,0.14753931760787964
station1,2024/4/4 12:00,1,0.1,0.1345532089471817
station1,2024/4/4 13:00,1,0.1,0.12865129113197327
station1,2024/4/4 14:00,1,0.1,0.13564136624336243
station1,2024/4/4 15:00,2,0.2,0.15437880158424377
station1,2024/4/4 16:00,2,0.2,0.13045260310173035
station1,2024/4/4 17:00,1,0.1,0.13067065179347992
station1,2024/4/4 18:00,2,0.2,0.12589552998542786
station1,2024/4/4 19:00,1,0.1,0.12086983770132065
station1,2024/4/4 20:00,1,0.1,0.12344153970479965
station1,2024/4/4 21:00,4,0.4,0.13944847881793976
station1,2024/4/4 22:00,1.902439024,0.190243902,0.12997731566429138
station1,2024/4/4 23:00,1.56043956,0.156043956,0.13274401426315308
station1,2024/4/5 0:00,1.253012048,0.125301205,0.13088586926460266
station1,2024/4/5 1:00,1.272727273,0.127272727,0.12124477326869965
station1,2024/4/5 2:00,1.133333333,0.113333333,0.11225523054599762
station1,2024/4/5 3:00,1.142857143,0.114285714,0.12163636833429337
station1,2024/4/5 4:00,1,0.1,0.13768693804740906
station1,2024/4/5 5:00,1,0.1,0.13582298159599304
station1,2024/4/5 6:00,2,0.2,0.12074770778417587
station1,2024/4/5 7:00,2.352941176,0.235294118,0.14891478419303894
station1,2024/4/5 8:00,2,0.2,0.11047840118408203
station1,2024/4/5 9:00,5,0.5,0.13013723492622375
station1,2024/4/5 10:00,9,0.9,0.14440640807151794
station1,2024/4/5 11:00,2,0.2,0.14312967658042908
station1,2024/4/5 12:00,3,0.3,0.14029772579669952
station1,2024/4/5 13:00,5,0.5,0.15224142372608185
station1,2024/4/5 14:00,6,0.6,0.11345131695270538
station1,2024/4/5 15:00,2.673611111,0.267361111,0.1393052190542221
station1,2024/4/5 16:00,1,0.1,0.12263797223567963
station1,2024/4/5 17:00,3,0.3,0.12103442847728729
station1,2024/4/5 18:00,1,0.1,0.12371168285608292
station1,2024/4/5 19:00,2,0.2,0.14610238373279572
station1,2024/4/5 20:00,1,0.1,0.12235745042562485
station1,2024/4/5 21:00,2,0.2,0.1323966085910797
station1,2024/4/5 22:00,1.902439024,0.190243902,0.14367251098155975
station1,2024/4/5 23:00,1.56043956,0.156043956,0.13136842846870422
station1,2024/4/6 0:00,1.253012048,0.125301205,0.13243597745895386
station1,2024/4/6 1:00,1.272727273,0.127272727,0.12578807771205902
station1,2024/4/6 2:00,1.133333333,0.113333333,0.11177042871713638
station1,2024/4/6 3:00,1.142857143,0.114285714,0.11918189376592636
station1,2024/4/6 4:00,1,0.1,0.1380608230829239
station1,2024/4/6 5:00,1,0.1,0.14011840522289276
station1,2024/4/6 6:00,1,0.1,0.11998476833105087
station1,2024/4/6 7:00,2,0.2,0.15629981458187103
station1,2024/4/6 8:00,1.803738318,0.180373832,0.10942499339580536
station1,2024/4/6 9:00,3,0.3,0.12205992639064789
station1,2024/4/6 10:00,2,0.2,0.13089913129806519
station1,2024/4/6 11:00,1.929292929,0.192929293,0.1361577808856964
station1,2024/4/6 12:00,1,0.1,0.12724527716636658
station1,2024/4/6 13:00,2,0.2,0.13231036067008972
station1,2024/4/6 14:00,1,0.1,0.13847395777702332
station1,2024/4/6 15:00,3,0.3,0.12520095705986023
station1,2024/4/6 16:00,2,0.2,0.1353556215763092
station1,2024/4/6 17:00,3,0.3,0.13680948317050934
station1,2024/4/6 18:00,1,0.1,0.13032540678977966
station1,2024/4/6 19:00,2,0.2,0.13489022850990295
station1,2024/4/6 20:00,1,0.1,0.13776591420173645
station1,2024/4/6 21:00,2.253333333,0.225333333,0.13168200850486755
station1,2024/4/6 22:00,1,0.1,0.1303534358739853
station1,2024/4/6 23:00,3,0.3,0.12807360291481018
station1,2024/4/7 0:00,1,0.1,0.13002164661884308
station1,2024/4/7 1:00,1.272727273,0.127272727,0.12685957551002502
station1,2024/4/7 2:00,1.133333333,0.113333333,0.11119024455547333
station1,2024/4/7 3:00,1.142857143,0.114285714,0.12393953651189804
station1,2024/4/7 4:00,1,0.1,0.13626524806022644
station1,2024/4/7 5:00,1,0.1,0.13644973933696747
station1,2024/4/7 6:00,1.303571429,0.130357143,0.12575526535511017
station1,2024/4/7 7:00,4,0.4,0.1420431137084961
station1,2024/4/7 8:00,2,0.2,0.12498583644628525
station1,2024/4/7 9:00,2,0.2,0.13404174149036407
station1,2024/4/7 10:00,7,0.7,0.1601656824350357
station1,2024/4/7 11:00,1.929292929,0.192929293,0.13287952542304993
station1,2024/4/7 12:00,2,0.2,0.12376944720745087
station1,2024/4/7 13:00,3,0.3,0.14042088389396667
station1,2024/4/7 14:00,2.843971631,0.284397163,0.12219496071338654
station1,2024/4/7 15:00,2.673611111,0.267361111,0.14390531182289124
station1,2024/4/7 16:00,2,0.2,0.12812671065330505
station1,2024/4/7 17:00,5,0.5,0.1326640397310257
station1,2024/4/7 18:00,2,0.2,0.1303572654724121
station1,2024/4/7 19:00,1,0.1,0.13925620913505554
station1,2024/4/7 20:00,1,0.1,0.13468261063098907
station1,2024/4/7 21:00,2.253333333,0.225333333,0.12599243223667145
station1,2024/4/7 22:00,1,0.1,0.13558024168014526
station1,2024/4/7 23:00,1.56043956,0.156043956,0.12339632213115692
station1,2024/4/8 0:00,1.253012048,0.125301205,0.1322651207447052
station1,2024/4/8 1:00,1.272727273,0.127272727,0.12952473759651184
station1,2024/4/8 2:00,1.133333333,0.113333333,0.11496137082576752
station1,2024/4/8 3:00,1.142857143,0.114285714,0.12201996147632599
station1,2024/4/8 4:00,1,0.1,0.1392914354801178
station1,2024/4/8 5:00,1,0.1,0.13734981417655945
station1,2024/4/8 6:00,1.303571429,0.130357143,0.12625640630722046
station1,2024/4/8 7:00,2,0.2,0.1256880760192871
station1,2024/4/8 8:00,1,0.1,0.12269401550292969
station1,2024/4/8 9:00,3,0.3,0.1441826969385147
station1,2024/4/8 10:00,2,0.2,0.16329416632652283
station1,2024/4/8 11:00,2,0.2,0.1455550491809845
station1,2024/4/8 12:00,1.681818182,0.168181818,0.1417749673128128
station1,2024/4/8 13:00,1,0.1,0.13543525338172913
station1,2024/4/8 14:00,1,0.1,0.13722527027130127
station1,2024/4/8 15:00,1,0.1,0.14014610648155212
station1,2024/4/8 16:00,1,0.1,0.14012756943702698
station1,2024/4/8 17:00,9,0.9,0.14554135501384735
station1,2024/4/8 18:00,2,0.2,0.1324133574962616
station1,2024/4/8 19:00,4,0.4,0.13685061037540436
station1,2024/4/8 20:00,2,0.2,0.13323050737380981
station1,2024/4/8 21:00,1,0.1,0.13000889122486115
station1,2024/4/8 22:00,2,0.2,0.13129876554012299
station1,2024/4/8 23:00,1.56043956,0.156043956,0.12984880805015564
station1,2024/4/9 0:00,2,0.2,0.13006696105003357
station1,2024/4/9 1:00,1.272727273,0.127272727,0.12185720354318619
station1,2024/4/9 2:00,1,0.1,0.11629199981689453
station1,2024/4/9 3:00,1.142857143,0.114285714,0.12251929193735123
station1,2024/4/9 4:00,1,0.1,0.13790816068649292
station1,2024/4/9 5:00,1,0.1,0.14325204491615295
station1,2024/4/9 6:00,1,0.1,0.12789377570152283
station1,2024/4/9 7:00,6,0.6,0.12694112956523895
station1,2024/4/9 8:00,1,0.1,0.1192234605550766
station1,2024/4/9 9:00,5,0.5,0.1206788420677185
station1,2024/4/9 10:00,7,0.7,0.15648989379405975
station1,2024/4/9 11:00,1.929292929,0.192929293,0.16064070165157318
station1,2024/4/9 12:00,1.681818182,0.168181818,0.12479635328054428
station1,2024/4/9 13:00,3.322368421,0.332236842,0.13459132611751556
station1,2024/4/9 14:00,2.843971631,0.284397163,0.11840076744556427
station1,2024/4/9 15:00,2.673611111,0.267361111,0.13532337546348572
station1,2024/4/9 16:00,2.632653061,0.263265306,0.13181953132152557
station1,2024/4/9 17:00,4.08045977,0.408045977,0.11962689459323883
station1,2024/4/9 18:00,1.916666667,0.191666667,0.1350451409816742
station1,2024/4/9 19:00,1.975609756,0.197560976,0.11986611038446426
station1,2024/4/9 20:00,2.748201439,0.274820144,0.15035037696361542
station1,2024/4/9 21:00,1,0.1,0.12655580043792725
station1,2024/4/9 22:00,1.902439024,0.190243902,0.12415512651205063
station1,2024/4/9 23:00,6,0.6,0.13864687085151672
station1,2024/4/10 0:00,1,0.1,0.1249694675207138
station1,2024/4/10 1:00,1,0.1,0.12363661825656891
station1,2024/4/10 2:00,1,0.1,0.11486104875802994
station1,2024/4/10 3:00,1.142857143,0.114285714,0.12326451390981674
station1,2024/4/10 4:00,1,0.1,0.13961872458457947
station1,2024/4/10 5:00,1,0.1,0.13063296675682068
station1,2024/4/10 6:00,1,0.1,0.12393812090158463
station1,2024/4/10 7:00,6,0.6,0.13138900697231293
station1,2024/4/10 8:00,3,0.3,0.1224893108010292
station1,2024/4/10 9:00,5,0.5,0.12560978531837463
station1,2024/4/10 10:00,3,0.3,0.14607833325862885
station1,2024/4/10 11:00,1.929292929,0.192929293,0.14017149806022644
station1,2024/4/10 12:00,1.681818182,0.168181818,0.12195587158203125
station1,2024/4/10 13:00,1,0.1,0.13492782413959503
station1,2024/4/10 14:00,1,0.1,0.12420519441366196
station1,2024/4/10 15:00,2.673611111,0.267361111,0.13267192244529724
station1,2024/4/10 16:00,3,0.3,0.14051498472690582
station1,2024/4/10 17:00,1,0.1,0.1214594617486
station1,2024/4/10 18:00,1,0.1,0.13950149714946747
station1,2024/4/10 19:00,1.975609756,0.197560976,0.13028717041015625
station1,2024/4/10 20:00,1,0.1,0.12260659784078598
station1,2024/4/10 21:00,1,0.1,0.12575069069862366
station1,2024/4/10 22:00,3,0.3,0.127406507730484
station1,2024/4/10 23:00,1.56043956,0.156043956,0.13103662431240082
station1,2024/4/11 0:00,1.253012048,0.125301205,0.1333206444978714
station1,2024/4/11 1:00,1.272727273,0.127272727,0.1227259486913681
station1,2024/4/11 2:00,1.133333333,0.113333333,0.11367553472518921
station1,2024/4/11 3:00,1.142857143,0.114285714,0.11991904675960541
station1,2024/4/11 4:00,1,0.1,0.1380501240491867
station1,2024/4/11 5:00,1,0.1,0.15387555956840515
station1,2024/4/11 6:00,1,0.1,0.12131582200527191
station1,2024/4/11 7:00,2.352941176,0.235294118,0.14419811964035034
station1,2024/4/11 8:00,1,0.1,0.12264049053192139
station1,2024/4/11 9:00,3,0.3,0.13084548711776733
station1,2024/4/11 10:00,10,1,0.14453032612800598
station1,2024/4/11 11:00,5,0.5,0.12270299345254898
station1,2024/4/11 12:00,4,0.4,0.1317320168018341
station1,2024/4/11 13:00,3,0.3,0.1463490128517151
station1,2024/4/11 14:00,6,0.6,0.1270991861820221
station1,2024/4/11 15:00,4,0.4,0.1273210346698761
station1,2024/4/11 16:00,4,0.4,0.12313580513000488
station1,2024/4/11 17:00,10,1,0.14665482938289642
station1,2024/4/11 18:00,2,0.2,0.12708929181098938
station1,2024/4/11 19:00,1.975609756,0.197560976,0.138344407081604
station1,2024/4/11 20:00,2,0.2,0.12913772463798523
station1,2024/4/11 21:00,1,0.1,0.13682743906974792
station1,2024/4/11 22:00,1,0.1,0.13901808857917786
station1,2024/4/11 23:00,1.56043956,0.156043956,0.13358323276042938
station1,2024/4/12 0:00,1.253012048,0.125301205,0.13091523945331573
station1,2024/4/12 1:00,1.272727273,0.127272727,0.12713554501533508
station1,2024/4/12 2:00,1,0.1,0.11594317108392715
station1,2024/4/12 3:00,1.142857143,0.114285714,0.11868111789226532
station1,2024/4/12 4:00,1,0.1,0.1335979849100113
station1,2024/4/12 5:00,1,0.1,0.1429324448108673
station1,2024/4/12 6:00,1.303571429,0.130357143,0.12330377101898193
station1,2024/4/12 7:00,1,0.1,0.13282330334186554
station1,2024/4/12 8:00,1.803738318,0.180373832,0.12151698023080826
station1,2024/4/12 9:00,4,0.4,0.12564964592456818
station1,2024/4/12 10:00,5,0.5,0.14803597331047058
station1,2024/4/12 11:00,1.929292929,0.192929293,0.1484079658985138
station1,2024/4/12 12:00,1,0.1,0.12689319252967834
station1,2024/4/12 13:00,1,0.1,0.12387589365243912
station1,2024/4/12 14:00,3,0.3,0.14113843441009521
station1,2024/4/12 15:00,1,0.1,0.14143121242523193
station1,2024/4/12 16:00,3,0.3,0.12662409245967865
station1,2024/4/12 17:00,2,0.2,0.12099163234233856
station1,2024/4/12 18:00,1.916666667,0.191666667,0.15035562217235565
station1,2024/4/12 19:00,1.975609756,0.197560976,0.13235846161842346
station1,2024/4/12 20:00,1,0.1,0.13340187072753906
station1,2024/4/12 21:00,2.253333333,0.225333333,0.14533714950084686
station1,2024/4/12 22:00,1.902439024,0.190243902,0.1264348030090332
station1,2024/4/12 23:00,1.56043956,0.156043956,0.13150915503501892
station1,2024/4/13 0:00,1.253012048,0.125301205,0.13233689963817596
station1,2024/4/13 1:00,1.272727273,0.127272727,0.12408185005187988
station1,2024/4/13 2:00,1.133333333,0.113333333,0.10975617170333862
station1,2024/4/13 3:00,1.142857143,0.114285714,0.11979576200246811
station1,2024/4/13 4:00,1,0.1,0.1343764364719391
station1,2024/4/13 5:00,1,0.1,0.13868901133537292
station1,2024/4/13 6:00,1.303571429,0.130357143,0.12196731567382812
station1,2024/4/13 7:00,1,0.1,0.13439233601093292
station1,2024/4/13 8:00,1,0.1,0.11536931991577148
station1,2024/4/13 9:00,4,0.4,0.11498166620731354
station1,2024/4/13 10:00,1,0.1,0.1595403254032135
station1,2024/4/13 11:00,1.929292929,0.192929293,0.12180489301681519
station1,2024/4/13 12:00,1.681818182,0.168181818,0.13588032126426697
station1,2024/4/13 13:00,1,0.1,0.12834882736206055
station1,2024/4/13 14:00,2.843971631,0.284397163,0.13053882122039795
station1,2024/4/13 15:00,2,0.2,0.12979811429977417
station1,2024/4/13 16:00,2,0.2,0.15619516372680664
station1,2024/4/13 17:00,4,0.4,0.12153448164463043
station1,2024/4/13 18:00,1,0.1,0.12237350642681122
station1,2024/4/13 19:00,3,0.3,0.140360027551651
station1,2024/4/13 20:00,2.748201439,0.274820144,0.12690569460391998
station1,2024/4/13 21:00,2.253333333,0.225333333,0.13405977189540863
station1,2024/4/13 22:00,1.902439024,0.190243902,0.12854759395122528
station1,2024/4/13 23:00,1,0.1,0.1292097568511963
station1,2024/4/14 0:00,1.253012048,0.125301205,0.1307159960269928
station1,2024/4/14 1:00,1.272727273,0.127272727,0.13743124902248383
station1,2024/4/14 2:00,1.133333333,0.113333333,0.11391682922840118
station1,2024/4/14 3:00,1.142857143,0.114285714,0.12264467775821686
station1,2024/4/14 4:00,1,0.1,0.13569006323814392
station1,2024/4/14 5:00,1,0.1,0.1365438997745514
station1,2024/4/14 6:00,1.303571429,0.130357143,0.12292488664388657
station1,2024/4/14 7:00,1,0.1,0.13802960515022278
station1,2024/4/14 8:00,2,0.2,0.12379707396030426
station1,2024/4/14 9:00,3,0.3,0.12497247755527496
station1,2024/4/14 10:00,3,0.3,0.15460661053657532
station1,2024/4/14 11:00,1,0.1,0.13836316764354706
station1,2024/4/14 12:00,1.681818182,0.168181818,0.12161163240671158
station1,2024/4/14 13:00,2,0.2,0.12870916724205017
station1,2024/4/14 14:00,2,0.2,0.11658869683742523
station1,2024/4/14 15:00,1,0.1,0.12831228971481323
station1,2024/4/14 16:00,1,0.1,0.12063833326101303
station1,2024/4/14 17:00,1,0.1,0.1399475336074829
station1,2024/4/14 18:00,1,0.1,0.13873828947544098
station1,2024/4/14 19:00,1.975609756,0.197560976,0.13761161267757416
station1,2024/4/14 20:00,2.748201439,0.274820144,0.15261954069137573
station1,2024/4/14 21:00,4,0.4,0.1414659321308136
station1,2024/4/14 22:00,1,0.1,0.11796525865793228
station1,2024/4/14 23:00,1.56043956,0.156043956,0.13717062771320343
station1,2024/4/15 0:00,1.253012048,0.125301205,0.130325049161911
station1,2024/4/15 1:00,1.272727273,0.127272727,0.12567827105522156
station1,2024/4/15 2:00,1.133333333,0.113333333,0.1121683344244957
station1,2024/4/15 3:00,1.142857143,0.114285714,0.12678225338459015
station1,2024/4/15 4:00,1,0.1,0.1324605643749237
station1,2024/4/15 5:00,1,0.1,0.15174338221549988
station1,2024/4/15 6:00,1,0.1,0.11868329346179962
station1,2024/4/15 7:00,1,0.1,0.13114270567893982
station1,2024/4/15 8:00,1,0.1,0.12372951209545135
station1,2024/4/15 9:00,4,0.4,0.1293371617794037
station1,2024/4/15 10:00,10,1,0.15576443076133728
station1,2024/4/15 11:00,1.929292929,0.192929293,0.15498881042003632
station1,2024/4/15 12:00,1.681818182,0.168181818,0.15457822382450104
station1,2024/4/15 13:00,1,0.1,0.14645901322364807
station1,2024/4/15 14:00,2,0.2,0.12335455417633057
station1,2024/4/15 15:00,1,0.1,0.14040766656398773
station1,2024/4/15 16:00,2,0.2,0.12953469157218933
station1,2024/4/15 17:00,2,0.2,0.14036808907985687
station1,2024/4/15 18:00,1.916666667,0.191666667,0.1354496330022812
station1,2024/4/15 19:00,2,0.2,0.12912698090076447
station1,2024/4/15 20:00,1,0.1,0.1315961331129074
station1,2024/4/15 21:00,2.253333333,0.225333333,0.14967653155326843
station1,2024/4/15 22:00,1.902439024,0.190243902,0.12189199775457382
station1,2024/4/15 23:00,1.56043956,0.156043956,0.13511037826538086
station1,2024/4/16 0:00,1.253012048,0.125301205,0.1329275518655777
station1,2024/4/16 1:00,1.272727273,0.127272727,0.12572988867759705
station1,2024/4/16 2:00,1.133333333,0.113333333,0.11604593694210052
station1,2024/4/16 3:00,1.142857143,0.114285714,0.11587270349264145
station1,2024/4/16 4:00,1,0.1,0.13130193948745728
station1,2024/4/16 5:00,1,0.1,0.15206269919872284
station1,2024/4/16 6:00,1.303571429,0.130357143,0.12193135917186737
station1,2024/4/16 7:00,2.352941176,0.235294118,0.14724984765052795
station1,2024/4/16 8:00,1.803738318,0.180373832,0.12759986519813538
station1,2024/4/16 9:00,4,0.4,0.12350475788116455
station1,2024/4/16 10:00,10,1,0.1652163565158844
station1,2024/4/16 11:00,1,0.1,0.15493518114089966
station1,2024/4/16 12:00,1.681818182,0.168181818,0.14803630113601685
station1,2024/4/16 13:00,4,0.4,0.1466768980026245
station1,2024/4/16 14:00,2,0.2,0.12102288007736206
station1,2024/4/16 15:00,5,0.5,0.13633579015731812
station1,2024/4/16 16:00,3,0.3,0.1306401491165161
station1,2024/4/16 17:00,1,0.1,0.12952524423599243
station1,2024/4/16 18:00,1.916666667,0.191666667,0.12426348775625229
station1,2024/4/16 19:00,2,0.2,0.13985808193683624
station1,2024/4/16 20:00,4,0.4,0.14424574375152588
station1,2024/4/16 21:00,2,0.2,0.13549090921878815
station1,2024/4/16 22:00,3,0.3,0.12797558307647705
station1,2024/4/16 23:00,1,0.1,0.12719519436359406
station1,2024/4/17 0:00,1.253012048,0.125301205,0.12883171439170837
station1,2024/4/17 1:00,1.272727273,0.127272727,0.1267789751291275
station1,2024/4/17 2:00,2,0.2,0.11343463510274887
station1,2024/4/17 3:00,1.142857143,0.114285714,0.12117097526788712
station1,2024/4/17 4:00,1,0.1,0.13584890961647034
station1,2024/4/17 5:00,1,0.1,0.15402738749980927
station1,2024/4/17 6:00,1,0.1,0.11877979338169098
station1,2024/4/17 7:00,1,0.1,0.1309388428926468
station1,2024/4/17 8:00,3,0.3,0.119229756295681
station1,2024/4/17 9:00,6,0.6,0.12538497149944305
station1,2024/4/17 10:00,5,0.5,0.13780876994132996
station1,2024/4/17 11:00,2,0.2,0.14180999994277954
station1,2024/4/17 12:00,1.681818182,0.168181818,0.15186354517936707
station1,2024/4/17 13:00,3,0.3,0.13286001980304718
station1,2024/4/17 14:00,4,0.4,0.14383339881896973
station1,2024/4/17 15:00,8,0.8,0.1427231729030609
station1,2024/4/17 16:00,1,0.1,0.1282884180545807
station1,2024/4/17 17:00,5,0.5,0.13154236972332
station1,2024/4/17 18:00,2,0.2,0.12602636218070984
station1,2024/4/17 19:00,3,0.3,0.1263352930545807
station1,2024/4/17 20:00,1,0.1,0.13294747471809387
station1,2024/4/17 21:00,2,0.2,0.14157387614250183
station1,2024/4/17 22:00,2,0.2,0.11715807020664215
station1,2024/4/17 23:00,1,0.1,0.133795827627182
station1,2024/4/18 0:00,1,0.1,0.1282312273979187
station1,2024/4/18 1:00,1.272727273,0.127272727,0.12279035896062851
station1,2024/4/18 2:00,1.133333333,0.113333333,0.1161465048789978
station1,2024/4/18 3:00,1.142857143,0.114285714,0.12092553079128265
station1,2024/4/18 4:00,1,0.1,0.1300351321697235
station1,2024/4/18 5:00,1,0.1,0.14195601642131805
station1,2024/4/18 6:00,1,0.1,0.1319236308336258
station1,2024/4/18 7:00,2,0.2,0.13932278752326965
station1,2024/4/18 8:00,2,0.2,0.1228034645318985
station1,2024/4/18 9:00,4,0.4,0.13540752232074738
station1,2024/4/18 10:00,4,0.4,0.151031494140625
station1,2024/4/18 11:00,1,0.1,0.16551509499549866
station1,2024/4/18 12:00,1.681818182,0.168181818,0.1325298696756363
station1,2024/4/18 13:00,1,0.1,0.12703455984592438
station1,2024/4/18 14:00,3,0.3,0.12920768558979034
station1,2024/4/18 15:00,1,0.1,0.14715814590454102
station1,2024/4/18 16:00,3,0.3,0.12420426309108734
station1,2024/4/18 17:00,4,0.4,0.13408324122428894
station1,2024/4/18 18:00,2,0.2,0.12343889474868774
station1,2024/4/18 19:00,3,0.3,0.1309581995010376
station1,2024/4/18 20:00,2,0.2,0.13192448019981384
station1,2024/4/18 21:00,3,0.3,0.12755003571510315
station1,2024/4/18 22:00,1,0.1,0.12973976135253906
station1,2024/4/18 23:00,2,0.2,0.12430836260318756
station1,2024/4/19 0:00,1,0.1,0.12858882546424866
station1,2024/4/19 1:00,1.272727273,0.127272727,0.12692919373512268
station1,2024/4/19 2:00,1,0.1,0.11339309066534042
station1,2024/4/19 3:00,1.142857143,0.114285714,0.11975089460611343
station1,2024/4/19 4:00,1,0.1,0.13337956368923187
station1,2024/4/19 5:00,1,0.1,0.15898047387599945
station1,2024/4/19 6:00,1,0.1,0.12372617423534393
station1,2024/4/19 7:00,3,0.3,0.134541317820549
station1,2024/4/19 8:00,5,0.5,0.1282411366701126
station1,2024/4/19 9:00,4,0.4,0.16674669086933136
station1,2024/4/19 10:00,10,1,0.14906078577041626
station1,2024/4/19 11:00,2,0.2,0.1300591081380844
station1,2024/4/19 12:00,1.681818182,0.168181818,0.13696683943271637
station1,2024/4/19 13:00,4,0.4,0.12631727755069733
station1,2024/4/19 14:00,3,0.3,0.1317991018295288
station1,2024/4/19 15:00,1,0.1,0.11609502881765366
station1,2024/4/19 16:00,2,0.2,0.13580211997032166
station1,2024/4/19 17:00,2,0.2,0.14436718821525574
